,WWW,WWB,WWH,WBW,WBB,WBH,WHW,WHB,WHH,BWW,BWB,BWH,BBW,BBB,BBH,BHW,BHB,BHH,HWW,HWB,HWH,HBW,HBB,HBH,HHW,HHB,HHH
C10029,51.86276073864316,25.40186654967495,0,27.042196785386672,0.6869939775854504,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C10030,42.56660551190524,20.84870179077095,0,22.19501056913812,0.5638535476408886,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C10031,36.695349579228655,17.97301878514737,0,19.133629800981137,0.4860806445180074,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C10032,66.05162924261158,32.35143381326527,0,34.440533641766045,0.8749451601324133,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C10033,40.60952020101304,19.890140788896424,0,21.174550313085792,0.5379292465999282,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C10034,34.73826426833646,17.014457783272842,0,18.11316954492881,0.46015634347704704,0,0,0,0,9.361999162362139,0.33086695518637443,0,0.17171576155242216,0.006980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C10035,93.4508235951023,45.77128783950864,0,48.726977226498626,1.237885374705859,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C10036,16.145953814860608,7.908128265464843,0,8.4187971124317,0.21387548358792327,0,0,0,0,13.106798827306994,0.46321373726092424,0,0.24040206617339102,0.009772441714365488,0,0,0,0,0,0,0,0,0,0,0,0,0
C11001,101.27916483867108,49.605531847006745,0,52.80881825070794,1.3415825788697004,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11002,7.828341243568779,3.8342440074981057,0,4.081841024209309,0.10369720416384158,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11003,27.888465680213777,13.659494276712001,0,14.541558648745664,0.3694212898336856,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C11004,72.90142783073426,35.70639731982611,0,38.01214453794919,0.9656802137757747,0,0,0,0,8.425799246125925,0.297780259667737,0,0.15454418539717996,0.006282283959234958,0,0,0,0,0,0,0,0,0,0,0,0,0
C11005,62.13745862082719,30.434311809516213,0,32.39961312966139,0.8230965580504925,0,0,0,0,16.85159849225185,0.595560519335474,0,0.3090883707943599,0.012564567918469915,0,0,0,0,0,0,0,0,0,0,0,0,0
C11006,75.83705579707255,37.144238822637895,0,39.54283492202768,1.0045666653372154,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C11007,46.48077613368963,22.765823794520003,0,24.23593108124277,0.6157021497228093,0,0,0,0,20.596398157196706,0.7279073014100238,0,0.3777746754153287,0.01535669412257434,0,0,0,0,0,0,0,0,0,0,0,0,0
C11008,69.47652853667292,34.028915566545685,0,36.22633908985762,0.9203126869540941,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11009,73.87997048618035,36.185677820763374,0,38.522374665975356,0.978642364296255,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C11010,89.53665297331791,43.85416583575958,0,46.68605671439397,1.186036772623938,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C11011,86.60102500697963,42.416324332947795,0,45.15536633031548,1.1471503210624976,0,0,0,0,13.106798827306994,0.46321373726092424,0,0.24040206617339102,0.009772441714365488,0,0,0,0,0,0,0,0,0,0,0,0,0
C11012,183.9660192238663,90.10473417620548,0,95.92326406891877,2.436884297850277,0,0,0,0,9.361999162362139,0.33086695518637443,0,0.17171576155242216,0.006980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C11013,156.5668248713756,76.68488014996211,0,81.63682048418619,2.0739440832768317,0,0,0,0,10.298199078598353,0.3639536507050119,0,0.18888733770766436,0.00767834706128717,0,0,0,0,0,0,0,0,0,0,0,0,0
C11014,61.15891596538109,29.95503130857895,0,31.889383001635228,0.8101344075300123,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11015,45.99150480596658,22.52618354405137,0,23.980816017229692,0.6092210744625692,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C11016,69.47652853667292,34.028915566545685,0,36.22633908985762,0.9203126869540941,0,0,0,0,9.361999162362139,0.33086695518637443,0,0.17171576155242216,0.006980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C11017,81.21904040202608,39.78028157779285,0,42.349100626171584,1.0758584931998565,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11018,96.3864515614406,47.20912934232042,0,50.257667610577116,1.2767718262672993,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C11019,91.00446695648706,44.57308658716548,0,47.45140190643322,1.2054799984046585,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C11020,82.19758305747219,40.25956207873011,0,42.85933075419774,1.0888206437203365,0,0,0,0,1.8723998324724278,0.06617339103727489,0,0.03434315231048443,0.0013960631020522127,0,0,0,0,0,0,0,0,0,0,0,0,0
C11021,150.695568938699,73.80919714433854,0,78.5754397160292,1.9961711801539503,0,0,0,0,15.915398576015637,0.5624738238168365,0,0.2919167946391177,0.011866536367443808,0,0,0,0,0,0,0,0,0,0,0,0,0
C11022,123.29637458620827,60.38934311809516,0,64.28899613129661,1.6332309655805048,0,0,0,0,13.106798827306994,0.46321373726092424,0,0.24040206617339102,0.009772441714365488,0,0,0,0,0,0,0,0,0,0,0,0,0
C11023,74.3692418139034,36.425318071232006,0,38.77748972998844,0.9851234395564951,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C11024,170.26642204762095,83.3948071630838,0,88.78004227655248,2.2554141905635543,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C11025,86.60102500697963,42.416324332947795,0,45.15536633031548,1.1471503210624976,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C11026,126.72127388026962,62.06682487137559,0,66.0748015793882,1.6785984924021855,0,0,0,0,14.042998743543208,0.49630043277956165,0,0.2575736423286332,0.010470473265391595,0,0,0,0,0,0,0,0,0,0,0,0,0
C11027,27.399194352490728,13.41985402624337,0,14.28644358473258,0.36294021457344555,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C11028,59.69110198221194,29.236110557173056,0,31.124037809595983,0.7906911817492921,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C11029,124.76418856937742,61.10826386950106,0,65.05434132333586,1.6526741913612253,0,0,0,0,14.979198659779422,0.5293871282981991,0,0.27474521848387545,0.011168504816417702,0,0,0,0,0,0,0,0,0,0,0,0,0
C11030,50.88421808319707,24.92258604873769,0,26.53196665736051,0.6740318270649702,0,0,0,0,0.9361999162362139,0.033086695518637445,0,0.017171576155242216,0.0006980315510261064,0,0,0,0,0,0,0,0,0,0,0,0,0
C11031,109.59677740996291,53.67941610497348,0,57.14577433893032,1.4517608582937822,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C11032,76.81559845251864,37.62351932357516,0,40.053065050053846,1.0175288158576956,0,0,0,0,0.9361999162362139,0.033086695518637445,0,0.017171576155242216,0.0006980315510261064,0,0,0,0,0,0,0,0,0,0,0,0,0
C11033,66.54090057033463,32.5910740637339,0,34.69564870577913,0.8814262353926534,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C11034,42.56660551190524,20.84870179077095,0,22.19501056913812,0.5638535476408886,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C11035,47.45931878913572,23.245104295457267,0,24.746161209268937,0.6286643002432896,0,0,0,0,9.361999162362139,0.33086695518637443,0,0.17171576155242216,0.006980315510261063,0,0,0,0,0,0,0,0,0,0,0,0,0
C11036,40.60952020101304,19.890140788896424,0,21.174550313085792,0.5379292465999282,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C11037,35.22753559605951,17.254098033741474,0,18.36828460894189,0.4666374187372871,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C11038,14.188868503968413,6.949567263590317,0,7.398336856379372,0.18795118254696286,0,0,0,0,1.8723998324724278,0.06617339103727489,0,0.03434315231048443,0.0013960631020522127,0,0,0,0,0,0,0,0,0,0,0,0,0
C12001,50.39494675547402,24.682945798269056,0,26.276851593347427,0.6675507518047302,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12002,31.313364974275117,15.336976029992423,0,16.327364096837236,0.4147888166553663,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C12003,42.56660551190524,20.84870179077095,0,22.19501056913812,0.5638535476408886,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C12004,40.60952020101304,19.890140788896424,0,21.174550313085792,0.5379292465999282,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12005,49.90567542775097,24.443305547800424,0,26.021736529334344,0.6610696765444901,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C12006,35.22753559605951,17.254098033741474,0,18.36828460894189,0.4666374187372871,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C12007,17.613767798029755,8.627049016870737,0,9.184142304470946,0.23331870936864355,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12008,49.41640410002792,24.203665297331792,0,25.766621465321265,0.65458860128425,0,0,0,0,11.234398994834567,0.39704034622364937,0,0.2060589138629066,0.008376378612313277,0,0,0,0,0,0,0,0,0,0,0,0,0
C12009,34.73826426833646,17.014457783272842,0,18.11316954492881,0.46015634347704704,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12010,21.038667092091096,10.304530770151159,0,10.969947752562518,0.27868623619032423,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C12011,29.35627966338292,14.378415028117896,0,15.306903840784909,0.38886451561440594,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12012,33.75972161289036,16.53517728233558,0,17.602939416902647,0.4471941929565668,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C12013,30.33482231882902,14.85769552905516,0,15.817133968811072,0.4018266661348861,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12014,14.67813983169146,7.189207514058948,0,7.653451920392454,0.19443225780720297,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12015,30.33482231882902,14.85769552905516,0,15.817133968811072,0.4018266661348861,0,0,0,0,17.787798408488065,0.6286472148541115,0,0.3262599469496021,0.01326259946949602,0,0,0,0,0,0,0,0,0,0,0,0,0
C12016,16.145953814860608,7.908128265464843,0,8.4187971124317,0.21387548358792327,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12017,30.33482231882902,14.85769552905516,0,15.817133968811072,0.4018266661348861,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12018,24.952837713875486,12.221652773900212,0,13.010868264667172,0.33053483827224506,0,0,0,0,0.9361999162362139,0.033086695518637445,0,0.017171576155242216,0.0006980315510261064,0,0,0,0,0,0,0,0,0,0,0,0,0
C12019,33.270450285167314,16.29553703186695,0,17.347824352889564,0.4407131176963267,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12020,32.291907629721216,15.816256530929685,0,16.8375942248634,0.42775096717584654,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12021,36.2060782515056,17.73337853467874,0,18.878514736968054,0.4795995692577673,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C12022,17.613767798029755,8.627049016870737,0,9.184142304470946,0.23331870936864355,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C12023,44.03441949507438,21.567622542176846,0,22.960355761177365,0.5832967734216089,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C13001,78.77268376341084,38.58208032544969,0,41.07352530610617,1.0434531168986558,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C13002,88.55811031787182,43.374885334822324,0,46.17582658636781,1.1730746221034578,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C13003,29.35627966338292,14.378415028117896,0,15.306903840784909,0.38886451561440594,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C13004,95.4079089059945,46.729848841383166,0,49.74743748255096,1.2638096757468193,0,0,0,0,8.425799246125925,0.297780259667737,0,0.15454418539717996,0.006282283959234958,0,0,0,0,0,0,0,0,0,0,0,0,0
C13005,72.4121565030112,35.46675706935748,0,37.75702947393611,0.9591991385155346,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C13006,94.4293662505484,46.2505683404459,0,49.23720735452479,1.2508475252263391,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C13007,58.223287999042796,28.51718980576716,0,30.358692617556738,0.7712479559685718,0,0,0,0,0.9361999162362139,0.033086695518637445,0,0.017171576155242216,0.0006980315510261064,0,0,0,0,0,0,0,0,0,0,0,0,0
C13008,62.13745862082719,30.434311809516213,0,32.39961312966139,0.8230965580504925,0,0,0,0,0.9361999162362139,0.033086695518637445,0,0.017171576155242216,0.0006980315510261064,0,0,0,0,0,0,0,0,0,0,0,0,0
C13009,55.776931360427554,27.318988553424003,0,29.083117297491327,0.7388425796673712,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C13010,81.70831172974914,40.01992182826148,0,42.60421569018467,1.0823395684600965,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C13011,92.4722809396562,45.29200733857137,0,48.21674709847246,1.2249232241853787,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C13012,43.545148167351336,21.327982291708214,0,22.70524069716428,0.5768156981613688,0,0,0,0,7.489599329889711,0.26469356414909956,0,0.13737260924193773,0.005584252408208851,0,0,0,0,0,0,0,0,0,0,0,0,0
C13013,61.64818729310414,30.19467155904758,0,32.14449806564831,0.8166154827902524,0,0,0,0,1.8723998324724278,0.06617339103727489,0,0.03434315231048443,0.0013960631020522127,0,0,0,0,0,0,0,0,0,0,0,0,0
C13014,55.776931360427554,27.318988553424003,0,29.083117297491327,0.7388425796673712,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C13015,91.00446695648706,44.57308658716548,0,47.45140190643322,1.2054799984046585,0,0,0,0,3.7447996649448556,0.13234678207454978,0,0.06868630462096886,0.0027921262041044254,0,0,0,0,0,0,0,0,0,0,0,0,0
C13016,43.05587683962828,21.08834204123958,0,22.4501256331512,0.5703346229011287,0,0,0,0,2.808599748708642,0.09926008655591234,0,0.05151472846572665,0.002094094653078319,0,0,0,0,0,0,0,0,0,0,0,0,0
C13017,68.00871455350376,33.309994815139795,0,35.46099389781837,0.9008694611733737,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C13018,62.13745862082719,30.434311809516213,0,32.39961312966139,0.8230965580504925,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
C13019,51.86276073864316,25.40186654967495,0,27.042196785386672,0.6869939775854504,0,0,0,0,8.425799246125925,0.297780259667737,0,0.15454418539717996,0.006282283959234958,0,0,0,0,0,0,0,0,0,0,0,0,0
C13020,54.30911737725841,26.60006780201811,0,28.317772105452082,0.719399353886651,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C13021,114.00021935947035,55.836178359191166,0,59.44180991504806,1.510090535635943,0,0,0,0,10.298199078598353,0.3639536507050119,0,0.18888733770766436,0.00767834706128717,0,0,0,0,0,0,0,0,0,0,0,0,0
C13022,91.49373828421011,44.81272683763411,0,47.7065169704463,1.2119610736648985,0,0,0,0,6.553399413653497,0.23160686863046212,0,0.12020103308669551,0.004886220857182744,0,0,0,0,0,0,0,0,0,0,0,0,0
C13023,44.523690822797434,21.807262792645474,0,23.215470825190444,0.589777848681849,0,0,0,0,4.680999581181069,0.16543347759318722,0,0.08585788077621108,0.0034901577551305317,0,0,0,0,0,0,0,0,0,0,0,0,0
C13024,62.13745862082719,30.434311809516213,0,32.39961312966139,0.8230965580504925,0,0,0,0,13.106798827306994,0.46321373726092424,0,0.24040206617339102,0.009772441714365488,0,0,0,0,0,0,0,0,0,0,0,0,0
C13025,73.87997048618035,36.185677820763374,0,38.522374665975356,0.978642364296255,0,0,0,0,1.8723998324724278,0.06617339103727489,0,0.03434315231048443,0.0013960631020522127,0,0,0,0,0,0,0,0,0,0,0,0,0
C13026,91.98300961193316,45.05236708810274,0,47.961632034459384,1.2184421489251385,0,0,0,0,5.617199497417284,0.19852017311182468,0,0.1030294569314533,0.004188189306156638,0,0,0,0,0,0,0,0,0,0,0,0,0
