,AAA,AAB,AAU,AAW,ABA,ABB,ABU,ABW,AOO,AUB,AUU,AUW,AWA,AWB,AWO,AWU,AWW,BAA,BAB,BAU,BAW,BBA,BBB,BBO,BBU,BBW,BOA,BOB,BOW,BUA,BUB,BUU,BUW,BWA,BWB,BWO,BWU,BWW,OBU,OOU,OUU,OWW,UAB,UAW,UBB,UBU,UBW,UUU,UWA,UWB,UWU,UWW,WAA,WAB,WAU,WAW,WBA,WBB,WBU,WBW,WUA,WUB,WUU,WUW,WWA,WWB,WWO,WWU,WWW
C25019,2.4060828401768966,5.146599151798366,2.279327441277053,13.528702864178637,4.536704129036692,7.2495127866574895,5.11742235214019,18.235037187171844,0.0,0.12980386418500567,5.3188031518236425,0.0,7.234685718582669,13.521018103705728,0.0,6.48604720294355,22.15234541538525,5.35685563062953,7.826705384956996,5.093536034604762,26.615898487367538,10.379952730455942,5.706091496021404,0.0,20.44026322865182,46.94761046649953,0.0,0.1596401496150846,0.0,0.0,0.0,67.83958974141025,0.26568263761271077,22.961640272836465,41.16361256513461,0.0,50.21246167695699,171.08352363705833,0.0,0.0,0.17537235320496816,0.0,0.0,0.0,0.0,0.12378860656475053,0.2525333824901205,69.29357598052864,0.0,0.1135856484320956,0.5028930498377404,1.2570898186828983,11.981276948927537,14.686756067641033,4.713197870403488,23.531495703887142,20.07174201958943,29.145362049426694,36.95361295118245,142.4654676818235,0.0,0.12890861869718648,115.95734349688004,2.2269527154650604,30.741428130176146,118.02240708564074,0.0,75.23285121044721,233.027228006033
C25020,1.2261741929282344,2.619050283810185,1.1705037605512432,6.897522647612966,2.32638474990248,3.7099566051245185,2.6259711640277934,9.277318912083743,0.0,0.060250675703505834,2.690507082602217,0.0,3.6845839980695794,6.844840012955198,0.0,3.2646211766578013,11.118612533289738,2.745009551005743,3.9087425209196596,2.556270952951123,13.272569065618793,5.176735201118524,2.9322727291676842,0.0,10.064772735403812,22.76146499777118,0.0,0.08080040598065132,0.0,0.0,0.0,32.46712653917498,0.12459167312885039,11.21057468156577,19.835335495631487,0.0,24.28239360746175,81.01302871657379,0.0,0.0,0.09511766164431348,0.0,0.0,0.0,0.0,0.05636670494323439,0.11593061397130736,34.708188303183434,0.0,0.04989757370871059,0.23075094453837058,0.576952623251344,6.1275181064891315,7.302193625762132,2.329323844355588,11.529704725311952,9.960228490426765,13.987246459510288,17.547901261543224,66.87824349135003,0.0,0.059668916270497724,53.91299026532257,1.0151714925599409,15.284168684614508,55.477259459963456,0.0,35.22005614546232,109.58716569453686
C25021,2.8394912955387155,6.077587909672367,2.6804987448956537,15.962363581845192,5.338713398663944,8.53903709006206,6.020197018944505,21.536068935778108,0.0,0.15940110136291238,6.297986166107143,0.0,8.540311307737918,16.004676462797406,0.0,7.6973282434428985,26.322340205094616,6.305899562955841,9.320673758790837,6.05262087069617,31.71712380157017,12.368796494361838,6.708257673380812,0.0,24.49292424256837,56.63042047066506,0.0,0.18898041463290702,0.0,0.0,0.0,82.27734774385411,0.3249235893041912,27.615067505942037,49.78191877421582,0.0,60.633920106061865,208.40554455172924,0.0,0.0,0.20090867708090607,0.0,0.0,0.0,0.0,0.1531647228638107,0.3114708885655787,82.41269577830305,0.0,0.14246155197892732,0.6203791726481755,1.550623424356168,14.116616708391403,17.524455268989737,5.638670045522621,28.25730704388498,23.970296239514976,35.30739966732856,44.963142661680976,174.1590219868855,0.0,0.15847685720052157,142.3031566060055,2.754230635652298,36.68148714477709,144.20086318345983,0.0,92.07156846946904,284.6609876735996
C25022,2.2373879561477144,4.787884404754684,2.1144400518891326,12.578415180704782,4.210423914432633,6.732414670181287,4.7483531304436255,16.96537541898771,0.0,0.12406020367097079,4.957291320144099,0.0,6.728766162655844,12.59902112900779,0.0,6.05449484186846,20.69625409123975,4.972695290083604,7.32340642395926,4.758879161339156,24.91556638121303,9.716522182270992,5.292160215050556,0.0,19.207404915507798,44.31826912046912,0.0,0.14876303726106757,0.0,0.0,0.0,64.28108458950098,0.2532034666071515,21.63117830409791,38.92757498294025,0.0,47.435529160065165,162.60179795446268,0.0,0.0,0.159807086618471,0.0,0.0,0.0,0.0,0.11893248336407335,0.24209153086346094,64.7794597395987,0.0,0.11016735210673281,0.48216318786787493,1.2051909309223288,11.128905340303803,13.760833310930739,4.424055865313395,22.144734143009426,18.817340215009647,27.594548420338448,35.09353164021837,135.73447088739354,0.0,0.12329916170947036,110.775491281963,2.138944506483675,28.803536574342417,112.40446746014834,0.0,71.73348206306487,221.90591672539898
C25023,1.707161396588695,3.6553890805322715,1.6081823274137435,9.59572788876563,3.204271876290117,5.127960925358821,3.6126102709365484,12.953825959404218,0.0,0.0980753730023609,3.794086997901157,0.0,5.135492455049302,9.639685263213357,0.0,4.643272476406419,15.890298614174634,3.7855122796616403,5.634107996408376,3.653948969327749,19.179601158715453,7.4793018493229155,4.023891604092951,0.0,14.859274906029315,34.4892833422637,0.0,0.11382952496683077,0.0,0.0,0.0,50.266147642542016,0.19945342591189236,16.78920337990228,30.363665277810327,0.0,36.95052882137031,127.6420454674262,0.0,0.0,0.11860879271822873,0.0,0.0,0.0,0.0,0.09463674367554813,0.19210965388153645,49.777894716613076,0.0,0.08868386161163155,0.38267957610992454,0.9564476255312624,8.478968801391964,10.605325663633248,3.417650222232491,17.164424022969392,14.513444059237893,21.556255922442755,27.520422187417342,106.88167739664567,0.0,0.09756736529513582,87.52282123935697,1.7013602868337758,22.198770414413374,88.46938527397703,0.0,56.539979260989284,174.62503498629832
C25024,1.9653717762878242,4.203880405352115,1.8619292615406693,11.050746197771486,3.7058915505655965,5.9218192347351035,4.180281367093591,14.894843441975128,0.0,0.10596505234930599,4.344367853933571,0.0,5.909516982804526,11.043946254176355,0.0,5.29759098876471,18.092974632915197,4.3758268120589925,6.392267899225927,4.160153514300168,21.737665094340144,8.477493071082717,4.661194320474968,0.0,16.692542713048017,38.33595912176971,0.0,0.13039365779553086,0.0,0.0,0.0,55.39116184123982,0.21690296132917244,18.750599366599815,33.61161960527871,0.0,41.00127092849794,139.68076654198663,0.0,0.0,0.14331180001790741,0.0,0.0,0.0,0.0,0.10104280739371865,0.20614118354143773,56.5949087890055,0.0,0.09269506851351647,0.4105067741978724,1.0261518736156634,9.786954365395124,11.994695744947691,3.8491250784835307,19.216384924976357,16.392414352571,23.797661355658907,30.171224383556993,116.30936482762367,0.0,0.10523243918625423,94.66243910948664,1.8177687639022977,25.106566886065607,96.3547418333817,0.0,61.4193555578824,190.24644200791693
C25025,1.8047217052145863,4.31266724165985,1.8068356635769165,11.256122560549334,3.4698286614254212,5.401115443220267,3.557948759283045,14.432022603783018,0.0,0.1287751483762961,4.516427263702319,0.0,6.113043237993124,11.119495171673208,0.0,5.308137813739139,18.78929752734976,4.720466485854059,6.034554378247833,4.234400882904559,22.986905723369034,8.741305116979596,4.312541365949222,0.0,17.017069079168888,41.39076662256874,0.0,0.13920765613520075,0.0,0.0,0.0,59.52670726548626,0.2599426672135248,20.258061282560572,36.736495387897996,0.0,42.86229363772177,162.89651464292982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12593089390164686,0.25421363752697135,53.30291290883197,0.0,0.12076675424257313,0.5065606018104699,1.2658549344423347,10.41880890735871,12.789380013833874,4.003434573992534,20.812753113359186,17.539207205247703,27.20821697895037,34.87157767145997,136.79458980745773,0.0,0.1283624571725993,113.31120629136053,2.262241624433735,26.94448987050006,113.37072561168141,0.0,72.04133587364173,223.7937531494087
C25026,1.8807007471769366,4.028380560983224,1.7682921107457705,10.569998969960665,3.5245587879105202,5.643388334067351,3.973031296912226,14.276485678273106,0.0,0.11027102669090794,4.187328343721995,0.0,5.658408086081941,10.636825533981629,0.0,5.130658705893675,17.56995564675148,4.1646339579808735,6.236968716092646,4.040278740486795,21.2391839975257,8.282252559994781,4.423740995741005,0.0,16.5025479245513,38.43434401871837,0.0,0.12560994729786673,0.0,0.0,0.0,56.1701197833759,0.22380522827700133,18.68115722431539,33.881237066924285,0.0,41.19969882256719,142.9467816691116,0.0,0.0,0.12849793746739058,0.0,0.0,0.0,0.0,0.10679169170211186,0.21645449488795915,55.066213212468256,0.0,0.10071271250675236,0.43121369217388295,1.0777015102685565,9.332704250751632,11.752215908694671,3.792456843585026,19.083682336352314,16.09014623528882,24.074159900819748,30.802532035865024,119.90648035440788,0.0,0.10975874349782998,98.37458547825982,1.9194815251376165,24.599535232583705,99.22422506975231,0.0,63.46461225866818,195.8351990120272
C25027,1.657226885251139,3.55002259428783,1.5574250379744055,9.313760388828262,3.1045423560652035,4.9715111851046565,3.499418961401856,12.581389363617744,0.0,0.09766387190262636,3.6914533759818844,0.0,4.98624353423192,9.37674466888945,0.0,4.52443489063229,15.496541706873206,3.6685049388080637,5.502573616062265,3.563510394782381,18.739921368459687,7.307615409274288,3.896043101276167,0.0,14.571208302009593,33.96519039077754,0.0,0.11073097257185067,0.0,0.0,0.0,49.67261480415224,0.19811959726477824,16.502637242931186,29.951300324428825,0.0,36.41396078612404,126.47999403715349,0.0,0.0,0.11274634887140444,0.0,0.0,0.0,0.0,0.0946667563973764,0.1918070342053695,48.57381086191601,0.0,0.08941680535358527,0.38212042656229406,0.9549954404133644,8.221924980617745,10.371089350932793,3.347919428159143,16.854918440973638,14.200812960163832,21.286302706802694,27.25035205376473,106.1396848688027,0.0,0.09722301026143901,87.12062264288055,1.7014605342133684,21.70861295796619,87.82628487702817,0.0,56.18562394554926,173.3355127127996
C25028,2.1526035228299083,4.607002398124106,2.032993983091626,12.101304890601767,4.048739601633343,6.475000422728203,4.565745144202688,16.324778821222047,0.0,0.12023186193666202,4.772401593717437,0.0,6.474126285078785,12.128345405212858,0.0,5.831094475671067,19.937215121058117,4.78202694819753,7.057706217482853,4.5843839857509225,24.014502827109165,9.365045408068651,5.088011766042692,0.0,18.53161556315112,42.811036616105724,0.0,0.1432077964028558,0.0,0.0,0.0,62.15663086199756,0.24520702442221376,20.884126749491635,37.62144157061163,0.0,45.83131129323443,157.35353902607395,0.0,0.0,0.15290121241166635,0.0,0.0,0.0,0.0,0.11541955914662408,0.2348061695610434,62.4141688670212,0.0,0.10717441945504663,0.4676693810424179,1.1689427349000743,10.703973393753252,13.266360826330263,4.267149207652772,21.37397180050966,18.144013154333447,26.67695012046918,33.953690913162276,131.43784222442642,0.0,0.11951823239588587,107.34422758502765,2.0756034836506796,27.76857978185442,108.83573705783786,0.0,69.47677032534219,214.8532441489328
C25029,1.761503173331014,3.765625656022399,1.674019203623796,9.906266220422737,3.329922287527387,5.316627145777565,3.757238067912508,13.340707934414104,0.0,0.09151775419220519,3.881991987256739,0.0,5.295164865925094,9.871606415445981,0.0,4.724194178522019,16.11629050196256,3.930753834455154,5.682418472028382,3.7055010301220555,19.312195463995458,7.53190800208004,4.191960353301149,0.0,14.75490573328441,33.67770896590054,0.0,0.1165430854415123,0.0,0.0,0.0,48.41246242090165,0.18807504126198685,16.517984520618,29.45600775632068,0.0,35.98285064345929,121.57542421733399,0.0,0.0,0.13181143260327158,0.0,0.0,0.0,0.0,0.08662664785383517,0.17728149668473062,50.37003165909328,0.0,0.07840117050809738,0.35297010299489034,0.8824088451459466,8.784454656070023,10.643647918860689,3.407334621519325,16.952279025428844,14.534679533771042,20.822064723556455,26.28933276827792,100.89157520002905,0.0,0.0907876054599245,81.80854726049408,1.559086967760696,22.27843624586132,83.6251459068159,0.0,53.22093454479165,165.14258546276594
C25030,2.1162229559798824,4.530497324701403,1.9953886492348367,11.895655730567563,3.975070205055566,6.359930557873714,4.482012657582939,16.054521368728537,0.0,0.12034533552121701,4.699029569207514,0.0,6.365550852190856,11.939974994004208,0.0,5.747369081992321,19.662284761622494,4.695723017057254,6.967469389590158,4.521258526028041,23.714572825833937,9.247879550084127,4.993158681396656,0.0,18.34639144105931,42.510725810121,0.0,0.14098914371751617,0.0,0.0,0.0,61.87166496940041,0.2449921325729948,20.709742620778503,37.401027233966495,0.0,45.53192167501993,156.93940754493477,0.0,0.0,0.14822753472828232,0.0,0.0,0.0,0.0,0.11591204640310925,0.23547989254029122,61.57928552118016,0.0,0.10826797882498848,0.46905058348722006,1.172345800695731,10.515180712142643,13.108481706213011,4.221431089036372,21.18086250907507,17.93505932424625,26.540915635975704,33.84689278287953,131.29826887891068,0.0,0.11968942045105443,107.41412911079455,2.0840633614670296,27.4382366656122,108.69426508187283,0.0,69.43715300164436,214.55593902900236
C25031,1.3721380581093001,3.2755875776819554,1.3725488184506693,8.551978064551232,2.6376159770152623,4.106700515493208,2.7085848464512754,10.979993750587537,0.0,0.09885529656791467,3.439469623326506,0.0,4.645103210944879,8.45949598975585,0.0,4.0433955054228505,14.310753217561247,3.587212473079507,4.604863488708743,3.2239081822591316,17.522822708121222,6.6672013643441375,3.275008439272103,0.0,13.001034852952003,31.66748137980272,0.0,0.10577833995755774,0.0,0.0,0.0,45.62599099993325,0.19934127906936144,15.478828794513952,28.11941852374425,0.0,32.82510750223835,124.85606472732533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09684877371628277,0.195357690953199,40.68134427045305,0.0,0.09316527759709095,0.38929882881148503,0.9728045614247063,7.9163154303741825,9.75356523161953,3.056293961761408,15.90118523412102,13.373307147076012,20.826540793574573,26.727188116869424,104.9512207251417,0.0,0.09856541880816637,87.00184533393993,1.739626475472344,20.547580563010662,86.96298364899214,0.0,55.29263168493709,171.66009246795218
C25032,1.3808993228509292,3.452182579809581,2.071298862437514,7.479340464019832,3.451892748305956,3.4520481641132705,4.829184448268447,10.462144258378673,0.1150630201760605,0.11478103345367788,4.946384285611197,0.0,2.8768058620645096,10.229380798513027,0.0,6.549674414215337,17.69455787249846,3.797271380608903,4.588349601384823,2.870592208633316,17.445129636186792,4.928167549478947,2.6467510999969224,0.0,11.460588861623394,33.902807702722825,0.11509989163000113,0.0,0.23019978326000226,0.0,0.0,52.42273106646384,0.22939976042931975,16.600524662597294,27.55310949040681,0.0,39.14421664977244,139.8104782774981,0.11509989163000113,0.0,0.11509989163000113,0.0,0.0,0.0,0.0,0.11421788599670304,0.22891251981161612,53.51117983407976,0.0,0.11274531039061848,0.4563442037643767,1.1401176910730175,4.717630362773521,10.665788063787375,4.70396476380559,21.437452525193283,13.078402216700896,20.694130169840015,30.14652248091566,123.04137173747868,0.0,0.1147133868671777,105.60115513225007,2.049825805289229,21.336285857622205,103.53846210493433,0.0,69.88502103355513,213.34457249866298
C26001,1.5204750137978478,3.2490766141109195,1.4480601005142033,8.551859319418215,2.879290033751368,4.594529096131827,3.2494008023675347,11.509899727724074,0.0,0.07694743846353366,3.3438617733992246,0.0,4.569818705127884,8.505013323006846,0.0,4.063628384344944,13.851882235012601,3.3981396850513472,4.877165750612291,3.1847729685580703,16.568576990982248,6.462070250423885,3.6268291550485476,0.0,12.613827401939897,28.66558707486974,0.0,0.10040389680458821,0.0,0.0,0.0,41.05744622731866,0.1585900623054305,14.087365697797289,25.029001290361883,0.0,30.605712592135045,102.79705072000206,0.0,0.0,0.11577000453897389,0.0,0.0,0.0,0.0,0.07244145001573693,0.14859301185601875,43.267899507503245,0.0,0.06490075906332579,0.295810212787592,0.7395627551008673,7.589998168853293,9.123953681652692,2.9159072320421573,14.472206353675045,12.452637586096406,17.67246180660968,22.24634615889135,85.09939169716372,0.0,0.07627362043718304,68.81624038976155,1.304197676059973,19.097413817981558,70.56196693386896,0.0,44.85569974928606,139.3637975117353
C26002,1.1972045842602652,2.560136877536272,1.1357561282469533,6.73209627461063,2.2599657784272362,3.6099864750603405,2.549578243321744,9.07046362120151,0.0,0.06351521479238947,2.642859438470967,0.0,3.599371826664033,6.719412177138635,0.0,3.219883425550767,10.991448816218679,2.6681725710616306,3.8798566867870874,2.5272408787764005,13.19046123438459,5.144258295530544,2.8436307661590887,0.0,10.106613667687519,23.14848253614694,0.0,0.0793320629135448,0.0,0.0,0.0,33.372786330607404,0.1302338308871192,11.335907539023625,20.274417214287368,0.0,24.74702705907486,84.00505871177332,0.0,0.0,0.08830462897953867,0.0,0.0,0.0,0.0,0.06037346323932022,0.12333498738835652,34.36880347673877,0.0,0.0550660692608925,0.2455879311977714,0.6139256684540472,5.965514021416657,7.274612019640481,2.3319766306496796,11.624671646044357,9.938374447730263,14.34469900479667,18.153837911959577,69.84710305188554,0.0,0.06304695633859686,56.756124705821826,1.086322977425461,15.226715313065146,57.87665097936774,0.0,36.86710629689944,114.28279851603381
C26003,1.6274353088509217,3.481144451431242,1.54153617238534,9.150537685458263,3.0682882902654542,4.903168023328409,3.4610097617112876,12.334167466261755,0.0,0.08790551020309469,3.5979196573115315,0.0,4.893466278424235,9.146235001546636,0.0,4.387805079351286,14.986616673644587,3.6230132435798725,5.295322148494301,3.4459094269092967,18.007907601754273,7.022906168195059,3.859060219685535,0.0,13.831920795225432,31.775961532254165,0.0,0.10798817976183857,0.0,0.0,0.0,45.924233221703716,0.1799017357520568,15.539893080899477,27.86336514066681,0.0,33.98687664436214,115.83143666038639,0.0,0.0,0.1185135445094466,0.0,0.0,0.0,0.0,0.0838519124488766,0.17104377166675333,46.880149992416584,0.0,0.07697410167832337,0.3406173241449627,0.8514440013603457,8.103542794276033,9.937230915534702,3.189262857747482,15.924806773887743,13.581130718714528,19.7293389119897,25.018395667048573,96.46639997699288,0.0,0.08730228495217081,78.52675620453746,1.5084721203535654,20.800016044292274,79.91413542745005,0.0,50.94354255886305,157.78409580053616
C26004,1.4507704569593391,3.100976038011805,1.3796416549945834,8.15910160055933,2.7440076384916976,4.380366005635207,3.096320803525078,10.985775917567821,0.0,0.07476393822123893,3.1951298320350774,0.0,4.36084773110883,8.125514080628015,0.0,3.8866226426639954,13.255712901238766,3.2389199232837695,4.671772119223342,3.0477627385238906,15.875371545613836,6.191577744426866,3.455009294494357,0.0,12.115731263839042,27.616581637654946,0.0,0.0959273226589206,0.0,0.0,0.0,39.65478872501602,0.15378123920417378,13.553415483074243,24.14181762472246,0.0,29.500319192356706,99.4910104066898,0.0,0.0,0.10915362588261254,0.0,0.0,0.0,0.0,0.07065101024640803,0.144689059415957,41.42212750705042,0.0,0.06374526881193258,0.28806595626701914,0.7201666785803993,7.237101379727237,8.747230607967825,2.7987691930925265,13.914069184345227,11.942961294618623,17.05951448234156,21.519073957408125,82.5022943671816,0.0,0.07414961116504422,66.84175865967788,1.2716839437381016,18.308970966550376,68.3908273545104,0.0,43.51012209644713,135.06337439445716
C26005,1.0922216105694016,2.333666238990402,1.040880401190875,6.143398284981874,2.0694101563251928,3.3016214472682544,2.3355529925174485,8.266870810588593,0.0,0.054826845052548055,2.400517179382751,0.0,3.282518628174752,6.106045386665355,0.0,2.915982578687793,9.937449622905271,2.442172228845711,3.497413397935169,2.284761672803833,11.879802678578825,4.633399132581999,2.6071545035231636,0.0,9.034338568588051,20.503378441533116,0.0,0.07208228529279219,0.0,0.0,0.0,29.333538210901764,0.11310192162489421,10.082283553338325,17.89269507009437,0.0,21.88620752501983,73.37489290358806,0.0,0.0,0.08359858247112072,0.0,0.0,0.0,0.0,0.051527876674295134,0.10577184928358996,31.035259303522757,0.0,0.04601471773638467,0.21055520348891033,0.526425983950378,5.45386336446914,6.540278992752837,2.08911006922148,10.360911057326035,8.924868600995383,12.629174172909575,15.883021185575949,60.6960236832392,0.0,0.05433328515595856,49.04041130324772,0.9277738713815191,13.689479230640114,50.33329327564603,0.0,31.98496125592271,99.41514357257535
C26006,1.2813927219277825,2.741162767678786,1.2132409401975066,7.204673294770989,2.41504057258683,3.8597057375941497,2.7240461845704287,9.712445217948318,0.0,0.06955608235376239,2.8340529401085774,0.0,3.853099696892273,7.2041124588903065,0.0,3.4571862491821608,11.809889087549736,2.8517755276469394,4.1740038458214705,2.7154914823028573,14.195759929012466,5.536173947605549,3.0370932899880714,0.0,10.911229016477188,25.08687862978495,0.0,0.08505872945038517,0.0,0.0,0.0,36.28135482508284,0.14227542020366363,12.26409926774298,22.004974956793767,0.0,26.835968532447588,91.56000563771221,0.0,0.0,0.09298087680862853,0.0,0.0,0.0,0.0,0.06641185227111332,0.13541455155024174,36.94705486280842,0.0,0.061070070437313335,0.26967164403242616,0.6740923355240258,6.379224169988315,7.834844197454505,2.5153358638099967,12.565503428302724,10.708938077232423,15.584458402806629,19.773162381277547,76.28651815317455,0.0,0.06908839815879256,62.12987598662905,1.1946646027905883,16.39944593995442,63.192582243173476,0.0,40.29223176323908,124.76576263359645
C26007,1.2796506839357529,2.7337697691016944,1.220364920626083,7.197927974903379,2.425926468750531,3.8696948734581023,2.738093816209393,9.683989900048827,0.0,0.06366312391463648,2.810511453991388,0.0,3.845585814383628,7.149435051192535,0.0,3.412421791341259,11.626209363605689,2.862720218564811,4.089835917128035,2.673006606818443,13.890166352995752,5.417542611155512,3.0569148903694323,0.0,10.550532211525931,23.908955484650004,0.0,0.08439807546252898,0.0,0.0,0.0,34.16311025232267,0.1314626666431192,11.764813420874216,20.85235297893875,0.0,25.515223534271243,85.36747113547766,0.0,0.0,0.09850167404978884,0.0,0.0,0.0,0.0,0.059718648905427836,0.12268461512486198,36.30235517032802,0.0,0.0531362706042503,0.24421086081694499,0.6105860030121295,6.391869181875858,7.644923095861161,2.4405678655544816,12.094040453455541,10.430352632782157,14.712420788625431,18.48404261437252,70.55645180963324,0.0,0.06307269155528651,56.9534286311489,1.0753712316238715,16.00157971177524,58.5178242656544,0.0,37.17109715643081,115.58598665238563
C26008,0.885624905510103,1.8965780699432138,0.8336309518134994,4.977755469268503,1.661237434425426,2.659111841605584,1.8728073761939599,6.721186190627146,0.0,0.05130590822123795,1.9697111779117809,0.0,2.6643094896508464,5.0040915753920014,0.0,2.4117450778144196,8.25577029515134,1.9627196997209486,2.928593226087423,1.8984195826614514,9.970908471552352,3.8882285380544115,2.0857111191566244,0.0,7.734040613826888,17.976312878361455,0.0,0.05909155921878991,0.0,0.0,0.0,26.22905770414781,0.1042531169232264,8.745308013138992,15.83450833064838,0.0,19.26348407929305,66.66409675914885,0.0,0.0,0.06111457838361009,0.0,0.0,0.0,0.0,0.04958133640486442,0.10058535535639718,25.867109775374626,0.0,0.04658511555231128,0.2003721264599676,0.5007892185863797,4.3970676066513255,5.514940624226569,1.7782338674393676,8.93788085042645,7.548603014427753,11.245450631408412,14.369800334924516,55.86168051014373,0.0,0.05105146137196728,45.77949816821005,0.8912868681147791,11.543743378300253,46.233470133796146,0.0,29.557240440384618,91.25429618298179
C26009,1.2532389132353374,2.68566724040027,1.175263084569941,7.042442594307689,2.343694826537829,3.7552416762049954,2.641289097890471,9.518731428207952,0.0,0.07551028178309123,2.7971920531187426,0.0,3.7713788104107224,7.103748130967812,0.0,3.4329279482910273,11.766718651740016,2.7699921196966826,4.183586101828232,2.7058886775461786,14.253304767702584,5.557910584215031,2.939458068321005,0.0,11.117808196399896,26.01170671004808,0.0,0.08389319011136012,0.0,0.0,0.0,38.15400763590724,0.152852968577711,12.617420450034784,22.970273579466667,0.0,27.903600224917554,97.3787314930316,0.0,0.0,0.08365064176522645,0.0,0.0,0.0,0.0,0.07347331149184755,0.1486288708066711,36.90240511769293,0.0,0.06985917105636331,0.29612891869929886,0.7400496612303538,6.211555840026837,7.894038087136508,2.5521410198069927,12.875770116349532,10.814357657942388,16.34001267717941,20.96755307715551,81.87083301252028,0.0,0.07521209174144652,67.33565816082047,1.3202603888818003,16.5237785622977,67.72575541624165,0.0,43.36388487123572,133.6514924573841
C26010,1.2974388457053034,2.7737557247683853,1.232580540046575,7.296334493018979,2.4519800029766188,3.915240309763466,2.766548128027672,9.82685957840165,0.0,0.06768636786263572,2.860235902911853,0.0,3.9002741623699584,7.273110250776802,0.0,3.481541314558812,11.878546490369587,2.8944923629459383,4.18917100465942,2.7311596266212472,14.238202388296456,5.552984279605594,3.086445675044451,0.0,10.884385034973045,24.860379291576308,0.0,0.08586625657055767,0.0,0.0,0.0,35.757769730650466,0.13903761982525104,12.189559043764989,21.749861448727128,0.0,26.56498846277915,89.83837234735608,0.0,0.0,0.09681448075750514,0.0,0.0,0.0,0.0,0.06412249284813855,0.13118023451060767,37.12873302869388,0.0,0.05812399469703529,0.2611873417064369,0.6529492700276125,6.469183546006535,7.848220038473868,2.513109721258845,12.508082204682736,10.718242449480977,15.377442407224244,19.424148762421982,74.58240391125028,0.0,0.06715450732645711,60.50106825072696,1.1540060532062284,16.42728547601144,61.814898163165125,0.0,39.34741459393991,122.06930591522224
C26011,1.3330929526526332,2.856095215540139,1.2518182172364642,7.491754152933456,2.495727052339336,3.9974181231249677,2.8129650934555452,10.122344863410277,0.0,0.07921822358786183,2.9716771634641765,0.0,4.011250960909102,7.547844366999375,0.0,3.6440434509012825,12.484573132943126,2.9493113878968082,4.43521912547734,2.8709205173214043,15.107016970208393,5.8909070313535,3.131312604619455,0.0,11.760396565584712,27.451456062781713,0.0,0.08913499068477587,0.0,0.0,0.0,40.191395129950486,0.1605716204506696,13.329537884632735,24.220245982232626,0.0,29.437171075437586,102.42877347065989,0.0,0.0,0.09005536413449038,0.0,0.0,0.0,0.0,0.07689836171904513,0.1557117571845539,39.14062989528593,0.0,0.07281646817470783,0.31022229228238857,0.7752934133761458,6.611401267128757,8.362916492197606,2.7011811025418018,13.609721762896216,11.453184141360424,17.219251265843194,22.063363024649945,86.01679675647055,0.0,0.07887755352754276,70.6571586960578,1.381992515787895,17.505171785282467,71.16785838175318,0.0,45.54342419431363,140.4528870587768
C26012,1.5070277984969978,3.2241132933225107,1.4262278012266183,8.473088930298095,2.8392489799966785,4.538220397651536,3.202401683868159,11.42379487280919,0.0,0.08223196178493303,3.3345428732452302,0.0,4.531743870368296,8.475967763181826,0.0,4.068905269027309,13.901817085469364,3.3528385936829372,4.9147811165655515,3.196514732887921,16.716566221587417,6.519217444550146,3.5701142890221207,0.0,12.85807339321529,29.588759130858197,0.0,0.10007659824594013,0.0,0.0,0.0,42.82271522951067,0.16811202667483535,14.459259832203225,25.962617500808413,0.0,31.656206584028887,108.13037031066118,0.0,0.0,0.1089366108576838,0.0,0.0,0.0,0.0,0.07859346737808014,0.16018527222281354,43.496791061329176,0.0,0.07240319102343752,0.3190094566227415,0.797410845799908,7.500941364627878,9.227682861169049,2.963517791481265,14.811652843876047,12.614120694799894,18.391470572323826,23.348114704896762,90.13483161113021,0.0,0.08169103329834487,73.44595796458759,1.4137144829407315,19.314880520904772,74.65865013337864,0.0,47.61348194395447,147.40037696623517
C26013,1.1356116308829942,2.4341939378294364,1.0635194039897788,6.380949812735272,2.1214011394033507,3.400287566930963,2.3904777248180147,8.627811115948196,0.0,0.06937146266348758,2.5378720149058047,0.0,3.417774614912659,6.444341905785682,0.0,3.1172715861946516,10.68972973432686,2.5075800167698246,3.8037600100669042,2.4582632766555985,12.962339771527901,5.0544267156965335,2.6596468743844164,0.0,10.130880511236274,23.757383515661108,0.0,0.07610824175805332,0.0,0.0,0.0,34.911348311682104,0.14024345481873526,11.51211005536488,20.997961832165462,0.0,25.494679611842635,89.23147965855438,0.0,0.0,0.07487556686439806,0.0,0.0,0.0,0.0,0.06765727877364008,0.13673095370765398,33.53603653457275,0.0,0.06458647489614099,0.2724394405751959,0.6808277537351155,5.625060738269857,7.182438541522611,2.3242713806885416,11.741593228601172,9.842525053184707,14.945539338554358,19.206037838784333,75.1068795394751,0.0,0.06912144284733432,61.848546198899,1.2155902935625418,15.03431345133661,62.1197293638742,0.0,39.79538930578944,122.58098252903606
