,BBB,BBH,BBW,BHB,BHH,BHW,BWB,BWH,BWW,HBB,HBH,HBW,HHB,HHH,HHW,HWB,HWH,HWW,WBB,WBH,WBW,WHB,WHH,WHW,WWB,WWH,WWW
C01037,3.61670460514796,0.0,4.755296795657503,0.0,0.0,0.0,7.394151637191385,0.0,55.71064612151987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650766956450979,0.0,7.116325119010483,0.0,0.0,0.0,10.511304300652354,0.0,30.529315231985677
C01038,3.451234459814393,0.0,4.53773419716337,0.0,0.0,0.0,7.055857117842759,0.0,53.16179303099282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776070416231539,0.0,4.996568700581829,0.0,0.0,0.0,7.380277487692078,0.0,21.435476652245264
C01039,2.7184381019085975,0.0,3.5742426895464896,0.0,0.0,0.0,5.557695675013132,0.0,41.87401505865873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570734949073007,0.0,4.845157527836925,0.0,0.0,0.0,7.156632715337773,0.0,20.785916753692376
C01040,3.167571353528279,0.0,4.1647697426019965,0.0,0.0,0.0,6.475923656102259,0.0,48.7923305900893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036944109150584,0.0,7.646264223617647,0.0,0.0,0.0,11.294061003892423,0.0,32.80277487692078
C01041,3.285764314480826,0.0,4.320171598669235,0.0,0.0,0.0,6.717562598494134,0.0,50.612939940465765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182699740957238,0.0,2.3468731775460103,0.0,0.0,0.0,3.466493971491734,0.0,10.068178427569745
C01042,1.3237611626685344,0.0,1.7405007879530732,0.0,0.0,0.0,2.706356154789004,0.0,20.390824724216422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21560224051645804,0.0,1.589817313821491,0.0,0.0,0.0,2.348270109720207,0.0,6.820378934805311
C01043,2.174750481526878,0.0,2.8593941516371917,0.0,0.0,0.0,4.446156540010506,0.0,33.499212046926985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49280512118047554,0.0,3.6338681458776936,0.0,0.0,0.0,5.36747453650333,0.0,15.589437565269282
C01044,4.184030817720189,0.0,5.501225704780249,0.0,0.0,0.0,8.554018560672386,0.0,64.44957100332691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030718945384021,0.0,3.7095737322501456,0.0,0.0,0.0,5.479296922680483,0.0,15.914217514545726
C02001,4.302223778672737,0.0,5.656627560847488,0.0,0.0,0.0,8.795657503064263,0.0,66.27018035370338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3901373876012098,0.0,2.876812282153174,0.0,0.0,0.0,4.249250674731803,0.0,12.341638072504848
C02002,2.57660654876554,0.0,3.387760462265803,0.0,0.0,0.0,5.267728944142882,0.0,39.68928383820697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324413763172528,0.0,9.766020642046302,0.0,0.0,0.0,14.425087816852699,0.0,41.89661345666119
C02003,4.018560672386622,0.0,5.283663106286115,0.0,0.0,0.0,8.21572404132376,0.0,61.900717912799855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9445431489292447,0.0,6.964913946265579,0.0,0.0,0.0,10.287659528298049,0.0,29.87975533343279
C02004,3.5457888285764314,0.0,4.66205568201716,0.0,0.0,0.0,7.24916827175626,0.0,54.618280511293996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106709343170629,0.0,3.028223454898078,0.0,0.0,0.0,4.472895447086108,0.0,12.991197971057735
C02005,4.207669409910698,0.0,5.532306075993697,0.0,0.0,0.0,8.602346349150762,0.0,64.8136928734022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8008083219182728,0.0,5.905035737051252,0.0,0.0,0.0,8.72214612181791,0.0,25.332836043562583
C02006,3.5457888285764314,0.0,4.66205568201716,0.0,0.0,0.0,7.24916827175626,0.0,54.618280511293996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673402682652273,0.0,4.920863114209377,0.0,0.0,0.0,7.268455101514926,0.0,21.11069670296882
C02007,3.002101208194712,0.0,3.947207144107862,0.0,0.0,0.0,6.137629136753633,0.0,46.243477499562246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289409084127867,0.0,5.375096632444088,0.0,0.0,0.0,7.939389418577842,0.0,23.05937639862748
C02008,3.61670460514796,0.0,4.755296795657503,0.0,0.0,0.0,7.394151637191385,0.0,55.71064612151987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673402682652273,0.0,4.920863114209377,0.0,0.0,0.0,7.268455101514926,0.0,21.11069670296882
C02009,2.0801961127648396,0.0,2.7350726667834007,0.0,0.0,0.0,4.252845386097006,0.0,32.04272456662581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034760554975385,0.0,6.662091600775772,0.0,0.0,0.0,9.840369983589438,0.0,28.580635536327016
C02010,2.103834704955349,0.0,2.7661530379968484,0.0,0.0,0.0,4.301173174575381,0.0,32.4068464367011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1252220850908006,0.0,15.671056379097553,0.0,0.0,0.0,23.14723393867061,0.0,67.22944950022378
C02011,2.8129924706706353,0.0,3.69856417440028,0.0,0.0,0.0,5.7510068289266325,0.0,43.3305025389599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0636214449432413,0.0,15.216822860862841,0.0,0.0,0.0,22.476299621607694,0.0,65.28076980456513
C02012,3.711258973909998,0.0,4.879618280511294,0.0,0.0,0.0,7.587462791104885,0.0,57.16713360182104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1396118427298496,0.0,8.403320087342166,0.0,0.0,0.0,12.41228486566395,0.0,36.050574369685215
C02013,2.931185431623183,0.0,3.853966030467519,0.0,0.0,0.0,5.992645771318508,0.0,45.15111188933637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092156836152064,0.0,11.128721196750437,0.0,0.0,0.0,16.43789076804145,0.0,47.74265254363718
C02014,5.082297320959552,0.0,6.682279810891263,0.0,0.0,0.0,10.390474522850639,0.0,78.28620206618805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521421887079056,0.0,6.283563668913512,0.0,0.0,0.0,9.281258052703674,0.0,26.9567357899448
C02015,3.61670460514796,0.0,4.755296795657503,0.0,0.0,0.0,7.394151637191385,0.0,55.71064612151987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6160064014755944,0.0,4.5423351823471165,0.0,0.0,0.0,6.709343170629162,0.0,19.486796956586602
C02016,3.0730169847662405,0.0,4.0404482577482055,0.0,0.0,0.0,6.282612502188758,0.0,47.33584310978813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954728547597413,0.0,4.390924009602213,0.0,0.0,0.0,6.485698398274857,0.0,18.837237058033715
C02017,5.507791980388723,0.0,7.2417264927333225,0.0,0.0,0.0,11.26037471546139,0.0,84.84039572754334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164105624347308,0.0,7.494853050872743,0.0,0.0,0.0,11.070416231538118,0.0,32.15321497836789
C02018,2.789353878480126,0.0,3.6674838031868324,0.0,0.0,0.0,5.702679040448258,0.0,42.96638066888461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3860144033200874,0.0,10.220254160281014,0.0,0.0,0.0,15.096022133915616,0.0,43.845293152319854
C02019,2.4347749956224827,0.0,3.2012782349851165,0.0,0.0,0.0,4.977762213272632,0.0,37.50455261775521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6221501905523987,0.0,11.961482646847408,0.0,0.0,0.0,17.667937015990127,0.0,51.315231985678054
C02020,2.4584135878129922,0.0,3.2323586061985643,0.0,0.0,0.0,5.026090001751006,0.0,37.8686744878305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164105624347308,0.0,7.494853050872743,0.0,0.0,0.0,11.070416231538118,0.0,32.15321497836789
C02021,4.609525477149361,0.0,6.060672386622308,0.0,0.0,0.0,9.423918753283138,0.0,71.0037646646822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7392076817707133,0.0,5.45080221881654,0.0,0.0,0.0,8.051211804754995,0.0,23.384156347903925
C02022,3.167571353528279,0.0,4.1647697426019965,0.0,0.0,0.0,6.475923656102259,0.0,48.7923305900893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940176040578847,0.0,12.491421751454572,0.0,0.0,0.0,18.450693719230195,0.0,53.588691630613155
C02023,1.7965330064787253,0.0,2.3621082122220276,0.0,0.0,0.0,3.672911924356505,0.0,27.67326212572229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8685527511426363,0.0,13.778416719786255,0.0,0.0,0.0,20.351674284241792,0.0,59.10995076831269
C02024,2.8129924706706353,0.0,3.69856417440028,0.0,0.0,0.0,5.7510068289266325,0.0,43.3305025389599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4270814967517937,0.0,10.52307650577082,0.0,0.0,0.0,15.543311678624226,0.0,45.14441294942563
C02025,3.971283488005603,0.0,5.221502363859219,0.0,0.0,0.0,8.119068464367011,0.0,61.172474172649274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548099222871713,0.0,7.040619532638031,0.0,0.0,0.0,10.399481914475201,0.0,30.204535282709234
C02026,2.2929434424794257,0.0,3.01479600770443,0.0,0.0,0.0,4.6877954824023815,0.0,35.31982139730345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252546349667042,0.0,9.236081537439137,0.0,0.0,0.0,13.64233111361263,0.0,39.62315381172609
C02027,2.3165820346699353,0.0,3.0458763789178778,0.0,0.0,0.0,4.736123270880756,0.0,35.683943267378744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6221501905523987,0.0,11.961482646847408,0.0,0.0,0.0,17.667937015990127,0.0,51.315231985678054
C02028,3.09665557695675,0.0,4.071528628961653,0.0,0.0,0.0,6.330940290667134,0.0,47.699964979863424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2936134430987483,0.0,9.538903882928945,0.0,0.0,0.0,14.089620658321241,0.0,40.922273608831865
C02029,2.222027665907897,0.0,2.921554894064087,0.0,0.0,0.0,4.542812116967256,0.0,34.22745578707757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6529505106261784,0.0,12.188599405964764,0.0,0.0,0.0,18.003404174521584,0.0,52.28957183350738
C02030,1.8438101908597442,0.0,2.424268954648923,0.0,0.0,0.0,3.7695675013132552,0.0,28.401505865872878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552140832463078,0.0,9.993137401163658,0.0,0.0,0.0,14.760554975384157,0.0,42.87095330449053
C02031,2.883908247242164,0.0,3.7918052880406234,0.0,0.0,0.0,5.895990194361758,0.0,44.42286814918578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2997572321755526,0.0,16.958051347429237,0.0,0.0,0.0,25.048214503682207,0.0,72.75070863792331
C02032,1.8438101908597442,0.0,2.424268954648923,0.0,0.0,0.0,3.7695675013132552,0.0,28.401505865872878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186741350548601,0.0,5.299391046071636,0.0,0.0,0.0,7.827567032400689,0.0,22.734596449351038
C02033,4.396778147434775,0.0,5.780949045701279,0.0,0.0,0.0,8.988968656977763,0.0,67.72666783400454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597493659555423,0.0,19.153513352230345,0.0,0.0,0.0,28.291063702819635,0.0,82.16932716694018
C02034,2.103834704955349,0.0,2.7661530379968484,0.0,0.0,0.0,4.301173174575381,0.0,32.4068464367011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1149553117328743,0.0,15.595350792725101,0.0,0.0,0.0,23.035411552493457,0.0,66.90466955094733
C02035,2.836631062861145,0.0,3.729644545613728,0.0,0.0,0.0,5.799334617405008,0.0,43.69462440903519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.324413763172528,0.0,9.766020642046302,0.0,0.0,0.0,14.425087816852699,0.0,41.89661345666119
C02036,2.7184381019085975,0.0,3.5742426895464896,0.0,0.0,0.0,5.557695675013132,0.0,41.87401505865873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540016003688986,0.0,11.355837955867793,0.0,0.0,0.0,16.773357926572906,0.0,48.716992391466505
C02037,2.269304850288916,0.0,2.9837156364909827,0.0,0.0,0.0,4.639467693924006,0.0,34.955699527228155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8480192044267834,0.0,13.627005547041351,0.0,0.0,0.0,20.128029511887487,0.0,58.460390869759806
C02038,2.009280336193311,0.0,2.6418315531430574,0.0,0.0,0.0,4.10786202066188,0.0,30.950358956399928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8993530712164162,0.0,14.00553347890361,0.0,0.0,0.0,20.68714144277325,0.0,60.08429061614203
C02039,1.8674487830502537,0.0,2.455349325862371,0.0,0.0,0.0,3.8178952897916303,0.0,28.76562773594817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3141469898146014,0.0,9.69031505567385,0.0,0.0,0.0,14.313265430675546,0.0,41.57183350738475
C02040,2.6002451409560496,0.0,3.418840833479251,0.0,0.0,0.0,5.3160567326212576,0.0,40.05340570828226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2012124828774091,0.0,8.857553605576879,0.0,0.0,0.0,13.083219182726866,0.0,37.99925406534388
C02041,2.009280336193311,0.0,2.6418315531430574,0.0,0.0,0.0,4.10786202066188,0.0,30.950358956399928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164105624347308,0.0,7.494853050872743,0.0,0.0,0.0,11.070416231538118,0.0,32.15321497836789
C02042,2.6711609175275783,0.0,3.512081947119594,0.0,0.0,0.0,5.461040098056382,0.0,41.14577131850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1293450693719231,0.0,8.327614500969714,0.0,0.0,0.0,12.300462479486798,0.0,35.725794420408775
C02043,2.7184381019085975,0.0,3.5742426895464896,0.0,0.0,0.0,5.557695675013132,0.0,41.87401505865873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9814872580798286,0.0,14.611178169883226,0.0,0.0,0.0,21.581720532190474,0.0,62.68253021035357
C02044,1.5837856767641394,0.0,2.0823848713009983,0.0,0.0,0.0,3.2379618280511293,0.0,24.39616529504465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753434690030245,0.0,7.192030705382935,0.0,0.0,0.0,10.623126686829506,0.0,30.85409518126212
C02045,3.5457888285764314,0.0,4.66205568201716,0.0,0.0,0.0,7.24916827175626,0.0,54.618280511293996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2833466697408218,0.0,9.463198296556493,0.0,0.0,0.0,13.977798272144089,0.0,40.597493659555425
C02046,1.394676939240063,0.0,1.8337419015934162,0.0,0.0,0.0,2.851339520224129,0.0,21.483190334442305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6673402682652273,0.0,4.920863114209377,0.0,0.0,0.0,7.268455101514926,0.0,21.11069670296882
C03001,7.706181054106111,0.0,10.132201015583961,0.0,0.0,0.0,15.75485904395027,0.0,118.70372964454562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646725346859616,0.0,4.163807250484857,0.0,0.0,0.0,6.150231239743399,0.0,17.862897210204387
C03002,8.675363333917002,0.0,11.406496235335318,0.0,0.0,0.0,17.73629837156365,0.0,133.63272631763263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776070416231539,0.0,4.996568700581829,0.0,0.0,0.0,7.380277487692078,0.0,21.435476652245264
C03003,5.035020136578533,0.0,6.620119068464367,0.0,0.0,0.0,10.29381894589389,0.0,77.55795832603746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626273174833521,0.0,4.618040768719569,0.0,0.0,0.0,6.821165556806315,0.0,19.811576905863046
